HOST,seq_num,is_image,add_orderid,add_side,add_price,add_qty,add_position,update_orderid,update_side,update_price,update_qty,update_position,delete_orderid,delete_side,trade_orderid,trade_side,trade_qty,trade_price
2019-09-17 04:58:01.546946 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547033 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547069 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547116 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547166 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547227 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547272 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547331 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547389 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,30000,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547459 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547489 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,50000,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547559 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547602 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,21000,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547641 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547725 UTC,1568671807407780000,,7186427515476030000,BUY,0.265,56000,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547764 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547794 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,10000,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547884 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.547917 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,3500,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.547957 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.548046 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,100400,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.548072 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.548133 UTC,1568671807407780000,,7186427515476020000,SELL,0.265,100000,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.548186 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.548242 UTC,1568671807407780000,,7186427515476020000,SELL,0.265,4200,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.54829 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.548339 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,1700,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.54839 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.548444 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,300,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.548499 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.54855 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,2600,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.548603 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.548655 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,1900,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.54871 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.548768 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,2100,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.548828 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.548866 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,1200,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.548918 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.548971 UTC,1568671807407780000,,7186427515476020000,SELL,0.265,4700,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.549028 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.549084 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,100,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.549138 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.549185 UTC,1568671807407780000,,7186427515475810000,SELL,0.265,146400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.549235 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.549287 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.54934 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.549391 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.549447 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.549506 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.549556 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.549609 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.549655 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.5497 UTC,1568671807407780000,,7186427515476000000,SELL,0.265,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.549751 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:01.549803 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.549855 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.552244 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,1800,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.565754 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.566062 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:01.567766 UTC,1568671807407780000,,7186427515476040000,SELL,0.27,54000,49,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.583507 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,600,73,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:01.583747 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,400,74,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.317446 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.317513 UTC,1568671807407780000,,7186427515476040000,BUY,0.27,1800,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.317565 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.317635 UTC,1568671807407780000,,7186427515476040000,BUY,0.27,100400,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.317694 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.317744 UTC,1568671807407780000,,7186427515476040000,BUY,0.27,10000,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.317776 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.31784 UTC,1568671807407780000,,7186427515476030000,BUY,0.27,56000,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.317891 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.317946 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,21000,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.317998 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.318048 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,50000,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318079 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.318144 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,30000,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318175 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.318229 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.31828 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.318333 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318384 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.318435 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318484 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.318538 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318586 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.31864 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318687 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.31875 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318801 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.318853 UTC,1568671807407780000,,7186427515476000000,BUY,0.27,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318903 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.318951 UTC,1568671807407780000,,7186427515476020000,BUY,0.27,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.318999 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.319048 UTC,1568671807407780000,,7186427515476020000,BUY,0.27,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.319094 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.319142 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.319198 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.319251 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.319303 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.319368 UTC,1568671807407780000,,7186427515476000000,SELL,0.27,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.319423 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.319474 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.319523 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.319592 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.319643 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.319699 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.319745 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.319813 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.319875 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.319923 UTC,1568671807407780000,,7186427515475810000,SELL,0.27,146400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.31997 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320019 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,100,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.320067 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320134 UTC,1568671807407780000,,7186427515476020000,SELL,0.27,4700,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.320182 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320234 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,1200,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.320287 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320342 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,2100,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.320398 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320452 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,1900,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.320507 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320556 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,2600,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.320609 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320659 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,300,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.320707 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320776 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,1700,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.320822 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320873 UTC,1568671807407780000,,7186427515476020000,SELL,0.27,4200,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.32092 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.320971 UTC,1568671807407780000,,7186427515476020000,SELL,0.27,100000,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.321037 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.367621 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.367681 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.367753 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.367802 UTC,1568671807407780000,,7186427515476020000,BUY,0.265,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.367868 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.367922 UTC,1568671807407780000,,7186427515476020000,BUY,0.265,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.367975 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.368021 UTC,1568671807407780000,,7186427515476000000,BUY,0.265,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.368068 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.368115 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.368163 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.36822 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.368274 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.36833 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.36839 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.368442 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.368493 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.368554 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.368607 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.368667 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.36873 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.368781 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,30000,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.368829 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.368883 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,50000,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.36893 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.368981 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,21000,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369028 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.369077 UTC,1568671807407780000,,7186427515476030000,BUY,0.265,56000,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369127 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.369176 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,10000,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369226 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.369278 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,100400,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369331 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.369382 UTC,1568671807407780000,,7186427515476040000,BUY,0.265,1800,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369431 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.369481 UTC,1568671807407780000,,7186427515476020000,SELL,0.265,4200,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369529 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.369592 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,1700,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369645 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.369698 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,300,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369763 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.369812 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,2600,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369866 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.369912 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,1900,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.369961 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.370015 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,2100,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.370067 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.37012 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,1200,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.370188 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.370248 UTC,1568671807407780000,,7186427515476020000,SELL,0.265,4700,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.370304 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.370354 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,100,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.370415 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.370475 UTC,1568671807407780000,,7186427515475810000,SELL,0.265,146400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.37054 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.370591 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.370642 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.370688 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.370746 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.370801 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.370865 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.370909 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.370966 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.37102 UTC,1568671807407780000,,7186427515476000000,SELL,0.265,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.371075 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:58:02.371136 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.37119 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.381917 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.382074 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.382123 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.385702 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.385773 UTC,1568671807407780000,,7186427515476040000,BUY,0.27,10000,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.385824 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.38588 UTC,1568671807407780000,,7186427515476030000,BUY,0.27,56000,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.385929 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:58:02.385989 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,21000,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:58:02.386046 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
